Date,Open,High,Low,Close,Adj Close,Volume
03/07/2023,193.779999,193.880005,191.759995,192.460007,191.702972,31458200
05/07/2023,191.570007,192.979996,190.619995,191.330002,190.577408,46920300
06/07/2023,189.839996,192.020004,189.199997,191.809998,191.055511,45094300
07/07/2023,191.410004,192.669998,190.240005,190.679993,189.929947,46778000
10/07/2023,189.259995,189.990005,187.039993,188.610001,187.868103,59922200
11/07/2023,189.160004,189.300003,186.600006,188.080002,187.340195,46638100
12/07/2023,189.679993,191.699997,188.470001,189.770004,189.023544,60750200
13/07/2023,190.5,191.190002,189.779999,190.539993,189.790497,41342300
14/07/2023,190.229996,191.179993,189.630005,190.690002,189.939926,41573900
17/07/2023,191.899994,194.320007,191.809998,193.990005,193.226944,50520200
18/07/2023,193.350006,194.330002,192.419998,193.729996,192.967957,48353800
19/07/2023,193.100006,198.229996,192.649994,195.100006,194.332565,80507300
20/07/2023,195.089996,196.470001,192.5,193.130005,192.370331,59581200
21/07/2023,194.100006,194.970001,191.229996,191.940002,191.185013,71917800
24/07/2023,193.410004,194.910004,192.25,192.75,191.991806,45377800
25/07/2023,193.330002,194.440002,192.919998,193.619995,192.858398,37283200
26/07/2023,193.669998,195.639999,193.320007,194.5,193.734924,47471900
27/07/2023,196.020004,197.199997,192.550003,193.220001,192.459961,47460200
28/07/2023,194.669998,196.630005,194.139999,195.830002,195.059708,48291400
31/07/2023,196.059998,196.490005,195.259995,196.449997,195.677261,38824100
01/08/2023,196.240005,196.729996,195.279999,195.610001,194.840561,35175100
02/08/2023,195.039993,195.179993,191.850006,192.580002,191.822479,50389300
03/08/2023,191.570007,192.369995,190.690002,191.169998,190.41803,61235200
04/08/2023,185.520004,187.380005,181.919998,181.990005,181.274155,115799700
07/08/2023,182.130005,183.130005,177.350006,178.850006,178.1465,97576100
08/08/2023,179.690002,180.270004,177.580002,179.800003,179.092743,67823000
09/08/2023,180.869995,180.929993,177.009995,178.190002,177.489105,60378500
10/08/2023,179.479996,180.75,177.600006,177.970001,177.269943,54686900
11/08/2023,177.320007,178.619995,176.550003,177.789993,177.329788,51988100
14/08/2023,177.970001,179.690002,177.309998,179.460007,178.995499,43675600
15/08/2023,178.880005,179.479996,177.050003,177.449997,176.990677,43622600
16/08/2023,177.130005,178.539993,176.5,176.570007,176.112961,46964900
17/08/2023,177.139999,177.509995,173.479996,174,173.549622,66062900
18/08/2023,172.300003,175.100006,171.960007,174.490005,174.038361,61114200
21/08/2023,175.070007,176.130005,173.740005,175.839996,175.384842,46311900
22/08/2023,177.059998,177.679993,176.25,177.229996,176.771255,42084200
23/08/2023,178.520004,181.550003,178.330002,181.119995,180.651184,52722800
24/08/2023,180.669998,181.100006,176.009995,176.380005,175.923462,54945800
25/08/2023,177.380005,179.149994,175.820007,178.610001,178.14769,51449600
28/08/2023,180.089996,180.589996,178.550003,180.190002,179.723602,43820700
29/08/2023,179.699997,184.899994,179.5,184.119995,183.643402,53003900
30/08/2023,184.940002,187.850006,184.740005,187.649994,187.164276,60813900
31/08/2023,187.839996,189.119995,187.479996,187.869995,187.383698,60794500
01/09/2023,189.490005,189.919998,188.279999,189.460007,188.969589,45732600
05/09/2023,188.279999,189.979996,187.610001,189.699997,189.208969,45280000
06/09/2023,188.399994,188.850006,181.470001,182.910004,182.436539,81755800
07/09/2023,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
08/09/2023,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
11/09/2023,180.070007,180.300003,177.339996,179.360001,178.895737,58953100
12/09/2023,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
13/09/2023,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
14/09/2023,174,176.100006,173.580002,175.740005,175.28511,60895800
15/09/2023,176.479996,176.5,173.820007,175.009995,174.556992,109205100
18/09/2023,176.479996,179.380005,176.169998,177.970001,177.509338,67257600
19/09/2023,177.520004,179.630005,177.130005,179.070007,178.606491,51826900
20/09/2023,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
21/09/2023,174.550003,176.300003,173.860001,173.929993,173.479782,63047900
22/09/2023,174.669998,177.080002,174.050003,174.789993,174.33757,56725400
25/09/2023,174.199997,176.970001,174.149994,176.080002,175.624237,46172700
26/09/2023,174.820007,175.199997,171.660004,171.960007,171.514893,64588900
27/09/2023,172.619995,173.039993,169.050003,170.429993,169.988846,66921800
28/09/2023,169.339996,172.029999,167.619995,170.690002,170.248184,56294400
29/09/2023,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
02/10/2023,171.220001,174.300003,170.929993,173.75,173.300247,52164500
03/10/2023,172.259995,173.630005,170.820007,172.399994,171.953735,49594600
04/10/2023,171.089996,174.210007,170.970001,173.660004,173.210495,53020300
05/10/2023,173.789993,175.449997,172.679993,174.910004,174.45726,48527900
06/10/2023,173.800003,177.990005,173.179993,177.490005,177.030579,57224100
09/10/2023,176.809998,179.050003,175.800003,178.990005,178.526703,42390800
10/10/2023,178.100006,179.720001,177.949997,178.389999,177.928253,43698000
11/10/2023,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
12/10/2023,180.070007,182.339996,179.039993,180.710007,180.242249,56743100
13/10/2023,181.419998,181.929993,178.139999,178.850006,178.38707,51427100
16/10/2023,176.75,179.080002,176.509995,178.720001,178.257385,52517000
17/10/2023,176.649994,178.419998,174.800003,177.149994,176.691452,57549400
18/10/2023,175.580002,177.580002,175.110001,175.839996,175.384842,54764400
19/10/2023,176.039993,177.839996,175.190002,175.460007,175.005844,59302900
20/10/2023,175.309998,175.419998,172.639999,172.880005,172.43251,64189300
23/10/2023,170.910004,174.009995,169.929993,173,172.5522,55980100
24/10/2023,173.050003,173.669998,171.449997,173.440002,172.991058,43816600
25/10/2023,171.880005,173.059998,170.649994,171.100006,170.65712,57157000
26/10/2023,170.369995,171.380005,165.669998,166.889999,166.458008,70625300
27/10/2023,166.910004,168.960007,166.830002,168.220001,167.784561,58499100
30/10/2023,169.020004,171.169998,168.869995,170.289993,169.849197,51131000
31/10/2023,169.350006,170.899994,167.899994,170.770004,170.327972,44846000
01/11/2023,171,174.229996,170.119995,173.970001,173.519684,56934900
02/11/2023,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
03/11/2023,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
06/11/2023,176.380005,179.429993,176.210007,179.229996,178.766068,63841300
07/11/2023,179.179993,182.440002,178.970001,181.820007,181.349365,70530000
08/11/2023,182.350006,183.449997,181.589996,182.889999,182.416595,49340300
09/11/2023,182.960007,184.119995,181.809998,182.410004,181.937836,53763500
10/11/2023,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
13/11/2023,185.820007,186.029999,184.210007,184.800003,184.564499,43627500
14/11/2023,187.699997,188.110001,186.300003,187.440002,187.201126,60108400
15/11/2023,187.850006,189.5,187.779999,188.009995,187.770386,53790500
16/11/2023,189.570007,190.960007,188.649994,189.710007,189.468246,54412900
17/11/2023,190.25,190.380005,188.570007,189.690002,189.448257,50922700
20/11/2023,189.889999,191.910004,189.880005,191.449997,191.206009,46505100
21/11/2023,191.410004,191.520004,189.740005,190.639999,190.397049,38134500
22/11/2023,191.490005,192.929993,190.830002,191.309998,191.066193,39617700
24/11/2023,190.869995,190.899994,189.25,189.970001,189.727905,24048300
27/11/2023,189.919998,190.669998,188.899994,189.789993,189.548126,40552600
28/11/2023,189.779999,191.080002,189.399994,190.399994,190.157349,38415400
29/11/2023,190.899994,192.089996,188.970001,189.369995,189.128662,43014200
30/11/2023,189.839996,190.320007,188.190002,189.949997,189.707916,48794400
01/12/2023,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
04/12/2023,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
05/12/2023,190.210007,194.399994,190.179993,193.419998,193.173508,66628400
06/12/2023,194.449997,194.759995,192.110001,192.320007,192.074921,41089700
07/12/2023,193.630005,195,193.589996,194.270004,194.02243,47477700
08/12/2023,194.199997,195.990005,193.669998,195.710007,195.460587,53377300
11/12/2023,193.110001,193.490005,191.419998,193.179993,192.933807,60943700
12/12/2023,193.080002,194.720001,191.720001,194.710007,194.461868,52696900
13/12/2023,195.089996,198,194.850006,197.960007,197.707718,70404200
14/12/2023,198.020004,199.619995,196.160004,198.110001,197.857529,66831600
15/12/2023,197.529999,198.399994,197,197.570007,197.318222,128256700
18/12/2023,196.089996,196.630005,194.389999,195.889999,195.64035,55751900
19/12/2023,196.160004,196.949997,195.889999,196.940002,196.689026,40714100
20/12/2023,196.899994,197.679993,194.830002,194.830002,194.581711,52242800
21/12/2023,196.100006,197.080002,193.5,194.679993,194.431885,46482500
22/12/2023,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
26/12/2023,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
27/12/2023,192.490005,193.5,191.089996,193.149994,192.903839,48087700
28/12/2023,194.139999,194.660004,193.169998,193.580002,193.333298,34049900
29/12/2023,193.899994,194.399994,191.729996,192.529999,192.284637,42628800
02/01/2024,187.149994,188.440002,183.889999,185.639999,185.403412,82488700
03/01/2024,184.220001,185.880005,183.429993,184.25,184.015198,58414500
04/01/2024,182.149994,183.089996,180.880005,181.910004,181.678177,71983600
05/01/2024,181.990005,182.759995,180.169998,181.179993,180.949097,62303300
08/01/2024,182.089996,185.600006,181.5,185.559998,185.323517,59144500
09/01/2024,183.919998,185.149994,182.729996,185.139999,184.904053,42841800
10/01/2024,184.350006,186.399994,183.919998,186.190002,185.952713,46792900
11/01/2024,186.539993,187.050003,183.619995,185.589996,185.353485,49128400
12/01/2024,186.059998,186.740005,185.190002,185.919998,185.68306,40444700
16/01/2024,182.160004,184.259995,180.929993,183.630005,183.395981,65603000
17/01/2024,181.270004,182.929993,180.300003,182.679993,182.447189,47317400
18/01/2024,186.089996,189.139999,185.830002,188.630005,188.389618,78005800
19/01/2024,189.330002,191.949997,188.820007,191.559998,191.315872,68741000
22/01/2024,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
23/01/2024,195.020004,195.75,193.830002,195.179993,194.931259,42355600
24/01/2024,195.419998,196.380005,194.339996,194.5,194.252121,53631300
25/01/2024,195.220001,196.270004,193.110001,194.169998,193.922546,54822100
26/01/2024,194.270004,194.759995,191.940002,192.419998,192.174774,44594000
29/01/2024,192.009995,192.199997,189.580002,191.729996,191.485657,47145600
30/01/2024,190.940002,191.800003,187.470001,188.039993,187.800354,55859400
31/01/2024,187.039993,187.100006,184.350006,184.399994,184.164993,55467800
01/02/2024,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
02/02/2024,179.860001,187.330002,179.25,185.850006,185.613159,102518000
05/02/2024,188.149994,189.25,185.839996,187.679993,187.440811,69668800
06/02/2024,186.860001,189.309998,186.770004,189.300003,189.058762,43490800
07/02/2024,190.639999,191.050003,188.610001,189.410004,189.168625,53439000
08/02/2024,189.389999,189.539993,187.350006,188.320007,188.080017,40962000
09/02/2024,188.649994,189.990005,188,188.850006,188.850006,45155200
12/02/2024,188.419998,188.669998,186.789993,187.149994,187.149994,41781900
13/02/2024,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
14/02/2024,185.320007,185.529999,182.440002,184.149994,184.149994,54630500
15/02/2024,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
16/02/2024,183.419998,184.850006,181.669998,182.309998,182.309998,49701400
20/02/2024,181.789993,182.429993,180,181.559998,181.559998,53665600
21/02/2024,181.940002,182.889999,180.660004,182.320007,182.320007,41529700
22/02/2024,183.479996,184.960007,182.460007,184.369995,184.369995,52292200
23/02/2024,185.009995,185.039993,182.229996,182.520004,182.520004,45119700
26/02/2024,182.240005,182.759995,180.649994,181.160004,181.160004,40867400
27/02/2024,181.100006,183.919998,179.559998,182.630005,182.630005,54318900
28/02/2024,182.509995,183.119995,180.130005,181.419998,181.419998,48953900
29/02/2024,181.270004,182.570007,179.529999,180.75,180.75,136682600
01/03/2024,179.550003,180.529999,177.380005,179.660004,179.660004,73488000
04/03/2024,176.149994,176.899994,173.789993,175.100006,175.100006,81510100
05/03/2024,170.759995,172.039993,169.619995,170.119995,170.119995,95132400
06/03/2024,171.059998,171.240005,168.679993,169.119995,169.119995,68587700
07/03/2024,169.149994,170.729996,168.490005,169,169,71765100
08/03/2024,169,173.699997,168.940002,170.729996,170.729996,76114600
11/03/2024,172.940002,174.380005,172.050003,172.75,172.75,60139500
12/03/2024,173.149994,174.029999,171.009995,173.229996,173.229996,59825400
13/03/2024,172.770004,173.190002,170.759995,171.130005,171.130005,52488700
14/03/2024,172.910004,174.309998,172.050003,173,173,72913500
15/03/2024,171.169998,172.619995,170.289993,172.619995,172.619995,121664700
18/03/2024,175.570007,177.710007,173.520004,173.720001,173.720001,75604200
19/03/2024,174.339996,176.610001,173.029999,176.080002,176.080002,55215200
20/03/2024,175.720001,178.669998,175.089996,178.669998,178.669998,53423100
21/03/2024,177.050003,177.490005,170.839996,171.369995,171.369995,106181300
22/03/2024,171.759995,173.050003,170.059998,172.279999,172.279999,71106600
25/03/2024,170.570007,171.940002,169.449997,170.850006,170.850006,54288300
26/03/2024,170,171.419998,169.580002,169.710007,169.710007,57388400
27/03/2024,170.410004,173.600006,170.110001,173.309998,173.309998,60273300
28/03/2024,171.75,172.229996,170.509995,171.479996,171.479996,65672700
01/04/2024,171.190002,171.25,169.479996,170.029999,170.029999,46240500
02/04/2024,169.080002,169.339996,168.229996,168.839996,168.839996,49329500
03/04/2024,168.789993,170.679993,168.580002,169.649994,169.649994,47691700
04/04/2024,170.289993,171.919998,168.820007,168.820007,168.820007,53704400
05/04/2024,169.589996,170.389999,168.949997,169.580002,169.580002,42055200
08/04/2024,169.029999,169.199997,168.240005,168.449997,168.449997,37425500
09/04/2024,168.699997,170.080002,168.350006,169.669998,169.669998,42451200
10/04/2024,168.800003,169.089996,167.110001,167.779999,167.779999,49709300
11/04/2024,168.339996,175.460007,168.160004,175.039993,175.039993,91070300
12/04/2024,174.259995,178.360001,174.210007,176.550003,176.550003,101593300
15/04/2024,175.380005,176.630005,172.5,172.690002,172.690002,73096917
